title,clean_title,clean_token,sentiment
"Nasehat ini itu dalam menghadapi resesi di 2023 nanti mungkin tidak relate dgn kaum yg sehari2 memang sudah hemat agar bisa tetap hidup, haha.",nasehat hadap resesi relate kaum hari hemat hidup haha,"['nasehat', 'hadap', 'resesi', 'relate', 'kaum', 'hari', 'hemat', 'hidup', 'haha']",Neutral
Ingin rasanya menguliahkan Archie biar dia ngerti resesi itu apa 😔 cc gak kuat dek makananmu mahal 😔😔😔,kuliah archie biar ngerti resesi kuat makan mahal,"['kuliah', 'archie', 'biar', 'ngerti', 'resesi', 'kuat', 'makan', 'mahal']",Negative
"Blibli Diprediksi Kuat Hadapi Ancaman Resesi, Ini Alasannya – Bisnis https://t.co/VdR4HxJFzH – Artikel Populer Google Berita – https://t.co/lAddP0zI4d – #Opsiin https://t.co/DqufspoURC",blibli prediksi kuat hadap ancam resesi alas bisnis artikel populer google berita,"['blibli', 'prediksi', 'kuat', 'hadap', 'ancam', 'resesi', 'alas', 'bisnis', 'artikel', 'populer', 'google', 'berita']",Neutral
RT @DPP_PKB: Memperkuat ketahanan pangan saat ini harus jadi prioritas utama terlebih setelah ancaman krisis pangan global ada di depan mat…,kuat tahan pangan prioritas utama ancam krisis pangan global,"['kuat', 'tahan', 'pangan', 'prioritas', 'utama', 'ancam', 'krisis', 'pangan', 'global']",Neutral
"Presiden Jokowi yakinkan Ekonomi Indonesia bisa selamat pada Resesi 2023!

Jambi #JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/m6LAmE2u0Y",presiden jokowi yakin ekonomi indonesia selamat resesi jambi,"['presiden', 'jokowi', 'yakin', 'ekonomi', 'indonesia', 'selamat', 'resesi', 'jambi']",Positive
Orang kok ada nelfon niatnya mau ngoceh tentang resesi tp ga nanya dulu “lg sibuk ga?”  Sebel bgt,orang nelfon niat ngoceh resesi nanya sibuk sebel,"['orang', 'nelfon', 'niat', 'ngoceh', 'resesi', 'nanya', 'sibuk', 'sebel']",Negative
"@bro_aLy9 Sudah di ancang2 dari sekarang, utk tahun depan covid naik lagi, ekonomi resesi, jd kalau tahun depan gak bisa bayar bunga dan angsuran hutang sdh ada alasannya.
Gak bisa bayar hutang karena pinjaman yg ugal2an kemaren2 blm ada yg mengubtungkan, utk bayar hutang, jd bingug kan.",ancang covid ekonomi resesi bayar bunga angsur hutang alasannyagak bayar hutang pinjam ugalan kemaren mengubtungkan bayar hutang bingug,"['ancang', 'covid', 'ekonomi', 'resesi', 'bayar', 'bunga', 'angsur', 'hutang', 'alasannyagak', 'bayar', 'hutang', 'pinjam', 'ugalan', 'kemaren', 'mengubtungkan', 'bayar', 'hutang', 'bingug']",Negative
WKWKWKKW PESTA BATAK BIKIN INDO TAHAN RESESI AWOO https://t.co/ltImQoz5w0,wkwkwkkw pesta batak bikin indo tahan resesi awoo,"['wkwkwkkw', 'pesta', 'batak', 'bikin', 'indo', 'tahan', 'resesi', 'awoo']",Negative
"Cegah Cemas Karena Resesi, Tabungan Emas Jadi Solusi https://t.co/EguqpiPzGS",cegah cemas resesi tabung emas solusi,"['cegah', 'cemas', 'resesi', 'tabung', 'emas', 'solusi']",Negative
@nctzenbase resesi mungkin,resesi,['resesi'],Negative
Lembaga Penjamin Simpanan (LPS) menyakini ekonomi Indonesia tidak akan jatuh ke jurang resesi pada 2023. https://t.co/n6htso0fil,lembaga jamin simpan menyakini ekonomi indonesia jatuh jurang resesi,"['lembaga', 'jamin', 'simpan', 'menyakini', 'ekonomi', 'indonesia', 'jatuh', 'jurang', 'resesi']",Negative
@Lentera18150745 Penyesuaian harga BBM tak akan picu resesi di Indonesia,sesuai harga picu resesi indonesia,"['sesuai', 'harga', 'picu', 'resesi', 'indonesia']",Neutral
"kerasa gasih kalau daya beli lagi turun banget, tapi gk usah takut sama berita berita 'resesi'. fokus dan doa buat jalanin target kita, semangat bismillah",rasa gasih daya beli turun banget takut berita berita resesi fokus jalanin target semangat bismillah,"['rasa', 'gasih', 'daya', 'beli', 'turun', 'banget', 'takut', 'berita', 'berita', 'resesi', 'fokus', 'jalanin', 'target', 'semangat', 'bismillah']",Negative
LPS: Data Pertumbuhan Ekonomi Bantah Pernyataan yang Bilang Indonesia Akan Resesi https://t.co/qOS7pr2Pmg,data tumbuh ekonomi bantah nyata bilang indonesia resesi,"['data', 'tumbuh', 'ekonomi', 'bantah', 'nyata', 'bilang', 'indonesia', 'resesi']",Negative
"Meski demikian. laju inflasi terus menanjak lantaran ekonomi global penuh ketidakpastian.

Pemerintahpun telah mempersiapkan langkah-langkah untuk mengantisipasi resesi global di tahun 2023.

https://t.co/NSBVeGGLOf",laju inflasi tanjak lantar ekonomi global penuh ketidakpastianpemerintahpun langkahlangkah antisipasi resesi global,"['laju', 'inflasi', 'tanjak', 'lantar', 'ekonomi', 'global', 'penuh', 'ketidakpastianpemerintahpun', 'langkahlangkah', 'antisipasi', 'resesi', 'global']",Negative
Penyesuaian Harga BBM Tak Akan Picu Resesi Di Indonesia Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM https://t.co/2Oly8wBRgh,sesuai harga picu resesi indonesia jambi,"['sesuai', 'harga', 'picu', 'resesi', 'indonesia', 'jambi']",Neutral
Resesi tidak akan terpicu di Indonesia karena BBM Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM https://t.co/5J9EF3lR35,resesi picu indonesia jambi,"['resesi', 'picu', 'indonesia', 'jambi']",Negative
Penyesuaian harga BBM tidak picu resesi di Indonesia. Mantap pakk Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM https://t.co/bQsUebiUyn,sesuai harga picu resesi indonesia mantap pakk jambi,"['sesuai', 'harga', 'picu', 'resesi', 'indonesia', 'mantap', 'pakk', 'jambi']",Positive
Penyesuaian Harga BBM Tak Akan Picu Resesi Di Indonesia Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM https://t.co/gd5QowELiF,sesuai harga picu resesi indonesia jambi,"['sesuai', 'harga', 'picu', 'resesi', 'indonesia', 'jambi']",Neutral
Penyesuaian harga BBM tidak akan picu resesi di Indonesia Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM https://t.co/c2ibyxG9RP,sesuai harga picu resesi indonesia jambi,"['sesuai', 'harga', 'picu', 'resesi', 'indonesia', 'jambi']",Neutral
"Hindari Ancaman Resesi dan Badai PHK, Menaker Siapkan 5 Strategi Jitu https://t.co/ifvFrXIeID #TrenAsia",hindar ancam resesi badai menaker siap strategi jitu,"['hindar', 'ancam', 'resesi', 'badai', 'menaker', 'siap', 'strategi', 'jitu']",Negative
Penyesuaian Harga BBM Tak Akan Picu Resesi di indonesia #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM https://t.co/JqB2qhFzo1,sesuai harga picu resesi indonesia,"['sesuai', 'harga', 'picu', 'resesi', 'indonesia']",Neutral
"Imbas resesi, sebanyak 19.066 buruh Sukabumi di sektor garmen terkena PHK oleh perusahaannya.

Via @detik_jabar https://t.co/OTLMSkqQVk",imbas resesi buruh sukabumi sektor garmen kena perusahaannyavia,"['imbas', 'resesi', 'buruh', 'sukabumi', 'sektor', 'garmen', 'kena', 'perusahaannyavia']",Negative
"RT @sahamology: Sahamology Headline Today :

1. IHSG menguat 0.81%
2. GDP menguat ke level 5,72%
3.  Sentimen positif mulai berdatangan ke…",sahamology headline today ihsg kuat kuat level sentimen positif,"['sahamology', 'headline', 'today', 'ihsg', 'kuat', 'kuat', 'level', 'sentimen', 'positif']",Positive
"Saat ini dunia dalam ketidakpastian. Ancaman resesi, krisis pangan dan energi, bahkan ancaman perang dunia ketiga menjadi nyata.
Jokowi Tokoh Perdamaian

#G20WorldPeace",dunia ketidakpastian ancam resesi krisis pangan energi ancam perang dunia tiga nyatajokowi tokoh damai,"['dunia', 'ketidakpastian', 'ancam', 'resesi', 'krisis', 'pangan', 'energi', 'ancam', 'perang', 'dunia', 'tiga', 'nyatajokowi', 'tokoh', 'damai']",Negative
"Untuk menangkal resesi, pemerintah optimis pertumbuhan ekonomi tahun 2023 lebih tinggi dari pencapaian tahun 2022.  #PacuPerekonomianNKRI #SukseskanPambangunanIKN https://t.co/l3ShjpGPar",tangkal resesi perintah optimis tumbuh ekonomi capai,"['tangkal', 'resesi', 'perintah', 'optimis', 'tumbuh', 'ekonomi', 'capai']",Neutral
"Ngeri! Indonesia diprediksi mengalami resesi ekonomi 2023, ini dia penyebab dan cara menghadapi resesi 2023.
#resesi
#recession
#IndonesiaRupiah

https://t.co/fNcs1Ovc0A",ngeri indonesia prediksi alami resesi ekonomi sebab hadap resesi,"['ngeri', 'indonesia', 'prediksi', 'alami', 'resesi', 'ekonomi', 'sebab', 'hadap', 'resesi']",Negative
"RT @kumparan: Bertemu Jokowi di Istana Negara, Ganjar mengaku Jokowi banyak membahas tentang penguatan ekonomi dalam menghadapi resesi glob…",temu jokowi istana negara ganjar aku jokowi bahas kuat ekonomi hadap resesi glob,"['temu', 'jokowi', 'istana', 'negara', 'ganjar', 'aku', 'jokowi', 'bahas', 'kuat', 'ekonomi', 'hadap', 'resesi', 'glob']",Neutral
"RT @UsniErlangga: @permaisuri_id Lumayan juga belajar dari ke goblokanya ttg Ekonomi Makro dan Micro, bikin Negara Resesi... Anis sial Ekon…",lumayan ajar goblokanya ekonomi makro micro bikin negara resesi anis sial ekon,"['lumayan', 'ajar', 'goblokanya', 'ekonomi', 'makro', 'micro', 'bikin', 'negara', 'resesi', 'anis', 'sial', 'ekon']",Negative
"Bertemu Jokowi di Istana Negara, Ganjar mengaku Jokowi banyak membahas tentang penguatan ekonomi dalam menghadapi resesi global. #publisherstory #bengawannews https://t.co/Sa4pHdpaXk",temu jokowi istana negara ganjar aku jokowi bahas kuat ekonomi hadap resesi global,"['temu', 'jokowi', 'istana', 'negara', 'ganjar', 'aku', 'jokowi', 'bahas', 'kuat', 'ekonomi', 'hadap', 'resesi', 'global']",Neutral
"Menteri Koordinator (Menko) Bidang Perekonomian Airlangga Hartarto mengatakan pertumbuhan ekonomi Indonesia yang mencapai 5,72 persen pada kuartal III 2022 sangat bagus dan sudah melewati level sebelum pandemi covid-19.

#ekonomi #airlanggahartarto #kerjauntukindonesia #resesi https://t.co/4vX10kv1jJ",menteri koordinator menko bidang ekonomi airlangga hartarto tumbuh ekonomi indonesia capai persen kuartal bagus lewat level pandemi covid,"['menteri', 'koordinator', 'menko', 'bidang', 'ekonomi', 'airlangga', 'hartarto', 'tumbuh', 'ekonomi', 'indonesia', 'capai', 'persen', 'kuartal', 'bagus', 'lewat', 'level', 'pandemi', 'covid']",Neutral
@convomf indo anti resesi bruakakakakak,indo anti resesi bruakakakakak,"['indo', 'anti', 'resesi', 'bruakakakakak']",Negative
Faisal Basri: 2023 RI Lolos Resesi Tapi PDB Bisa ke Bawah 5% https://t.co/HdVLU5Btyy,faisal basri lolos resesi,"['faisal', 'basri', 'lolos', 'resesi']",Neutral
"Ngeri! Indonesia diprediksi mengalami resesi ekonomi 2023, ini dia penyebab dan cara menghadapi resesi 2023.
#resesi
#recession
#IndonesiaRupiah

https://t.co/aylHqqOCkV",ngeri indonesia prediksi alami resesi ekonomi sebab hadap resesi,"['ngeri', 'indonesia', 'prediksi', 'alami', 'resesi', 'ekonomi', 'sebab', 'hadap', 'resesi']",Negative
"Ngeri! Indonesia diprediksi mengalami resesi ekonomi 2023, ini dia penyebab dan cara menghadapi resesi 2023.
#resesi
#recession
#IndonesiaRupiah

https://t.co/c0iEl7NBFC",ngeri indonesia prediksi alami resesi ekonomi sebab hadap resesi,"['ngeri', 'indonesia', 'prediksi', 'alami', 'resesi', 'ekonomi', 'sebab', 'hadap', 'resesi']",Negative
"Pertumbuhan Ekonomi RI Melaju Pada Kuartal III 2022, KSP: Waspada Ancaman Resesi Dijaga https://t.co/x9OcMP9Nw0",tumbuh ekonomi laju kuartal waspada ancam resesi jaga,"['tumbuh', 'ekonomi', 'laju', 'kuartal', 'waspada', 'ancam', 'resesi', 'jaga']",Negative
"Ancaman Resesi Ekonomi Global, DPR Desak Kemnaker Pastikan Perlindungan Pekerja https://t.co/B93jmbybv6",ancam resesi ekonomi global desak kemnaker pasti lindung kerja,"['ancam', 'resesi', 'ekonomi', 'global', 'desak', 'kemnaker', 'pasti', 'lindung', 'kerja']",Negative
"naksir bet sama 14pro tp langsung keinget 2023 resesi, mikir2 lagi deh 😐😔",naksir langsung keinget resesi mikir,"['naksir', 'langsung', 'keinget', 'resesi', 'mikir']",Negative
@txtdrpengusaha @ArsjadRasjid @b20 @KADIN_Indonesia Resesi menjadi salah satu masalah yang harus diselesaikan lewat G20 ini,resesi salah selesai,"['resesi', 'salah', 'selesai']",Negative
RT @viralitasnews: Resesi? Jauh-jauh deh https://t.co/aayUJRV1vY,resesi jauhjauh,"['resesi', 'jauhjauh']",Negative
"baca komennya ternyata ini hasil ngutang. ditambah lrt di Palembang yang rugi 9m. pantes aja diperkirakan resesi, pantes aja warga disuruh beli set box, pantes aja cukai rokok naik. ternyata gara2 utang dan buat bayar utang. MWAHAHAHAHA NGAKAK ABIEZZZ https://t.co/OSHMRXusKY",baca komennya hasil ngutang tambah palembang rugi pantes resesi pantes warga suruh beli pantes cukai rokok gara utang bayar utang mwahahahaha ngakak abiezzz,"['baca', 'komennya', 'hasil', 'ngutang', 'tambah', 'palembang', 'rugi', 'pantes', 'resesi', 'pantes', 'warga', 'suruh', 'beli', 'pantes', 'cukai', 'rokok', 'gara', 'utang', 'bayar', 'utang', 'mwahahahaha', 'ngakak', 'abiezzz']",Negative
"@alisyarief Bisnis susah, daya beli masyarakat anjlok, PHK banyak, cari kerja susah, tapi aneh pejabatnya bilang Negeri ini tahan resesi🤣🤣
Apa g pake data kalongomong? 😠",bisnis susah daya beli masyarakat anjlok cari kerja susah aneh jabat bilang negeri tahan resesiapa pake data kalongomong,"['bisnis', 'susah', 'daya', 'beli', 'masyarakat', 'anjlok', 'cari', 'kerja', 'susah', 'aneh', 'jabat', 'bilang', 'negeri', 'tahan', 'resesiapa', 'pake', 'data', 'kalongomong']",Negative
Agak ga enak sih nawar2in ke temen2 soal rumah + lahan yg gue jual tp gmn keluarga gue mau cpt kejual ituu rumah 2023 udh resesi jd gue cuma bs bantu gt aja 😭😭😩😩,enak nawarin temen rumah lahan jual keluarga jual ituu rumah resesi bantu,"['enak', 'nawarin', 'temen', 'rumah', 'lahan', 'jual', 'keluarga', 'jual', 'ituu', 'rumah', 'resesi', 'bantu']",Positive
"Akankah Perbankan Syariah Lebih Kebal di Resesi Ekonomi 2023?

https://t.co/eQeE4CYrqz

Oleh: Muhammad Nur Bintang Saputra, Mahasiswa aktif STEI SEBI

#tintamedia

🌟 #MenagOffside
🌟#IslamRahmatanLilAlamin
🌟#NusantaraMilikAllah",perban syariah kebal resesi ekonomi muhammad bintang saputra mahasiswa aktif stei sebi,"['perban', 'syariah', 'kebal', 'resesi', 'ekonomi', 'muhammad', 'bintang', 'saputra', 'mahasiswa', 'aktif', 'stei', 'sebi']",Neutral
RT @tiraniadisurya: Dibayang-bayangi resesi cenah. Tapi da aku mah udah resesi tiap akhir bulan 🙃 https://t.co/GRvmq5rvRJ,dibayangbayangi resesi cenah udah resesi,"['dibayangbayangi', 'resesi', 'cenah', 'udah', 'resesi']",Negative
Keren! Presiden Jokowi siapkan kekuatan Indonesia dalam hadapi ancaman resesi! Jambi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/6oxkKi6FVS,keren presiden jokowi siap kuat indonesia hadap ancam resesi jambi,"['keren', 'presiden', 'jokowi', 'siap', 'kuat', 'indonesia', 'hadap', 'ancam', 'resesi', 'jambi']",Positive
"Populasi Kpop terus meningkat, menjadikan indonesia aman dari resesi.",populasi kpop tingkat jadi indonesia aman resesi,"['populasi', 'kpop', 'tingkat', 'jadi', 'indonesia', 'aman', 'resesi']",Neutral
"2023 RI Lolos Resesi Tapi PDB Bisa ke Bawah 5% - https://t.co/YXpHJEKvk0 

#IDCORNER",lolos resesi,"['lolos', 'resesi']",Neutral
"Penyesuaian harga BBM tak akan Picu Resesi
Sulawesi Tengah Dukung Penyesuaian Harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM https://t.co/cc2r6t2x2F",sesuai harga picu resesisulawesi dukung sesuai harga,"['sesuai', 'harga', 'picu', 'resesisulawesi', 'dukung', 'sesuai', 'harga']",Positive
Penyesuaian harga BBM tak akan picu resesi di Indonesia Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM https://t.co/s9lQtl5dC2,sesuai harga picu resesi indonesia jambi,"['sesuai', 'harga', 'picu', 'resesi', 'indonesia', 'jambi']",Neutral
"Penyesuaian harga BBM tak akan Picu Resesi
Sulawesi Tengah Dukung Penyesuaian Harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM https://t.co/8ZVbnKYPPY",sesuai harga picu resesisulawesi dukung sesuai harga,"['sesuai', 'harga', 'picu', 'resesisulawesi', 'dukung', 'sesuai', 'harga']",Positive
"Penyesuaian harga BBM tak akan Picu Resesi
Sulawesi Tengah Dukung Penyesuaian Harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM https://t.co/weNrwzSXBo",sesuai harga picu resesisulawesi dukung sesuai harga,"['sesuai', 'harga', 'picu', 'resesisulawesi', 'dukung', 'sesuai', 'harga']",Positive
Dibayang-bayangi resesi cenah. Tapi da aku mah udah resesi tiap akhir bulan 🙃 https://t.co/GRvmq5rvRJ,dibayangbayangi resesi cenah udah resesi,"['dibayangbayangi', 'resesi', 'cenah', 'udah', 'resesi']",Negative
"@Okihita Heran sama yg nyinyirin adat dll. Lah thread ini tu mengapresiasi adat sbg kekuatan anti resesi lho. Nguntungin Kira2 juga lho 🤣

Indonesia doang nih yang ada. Jurus ngadepin resesi dengan resepsi",heran nyinyirin adat thread apresiasi adat kuat anti resesi nguntungin indonesia doang jurus ngadepin resesi resepsi,"['heran', 'nyinyirin', 'adat', 'thread', 'apresiasi', 'adat', 'kuat', 'anti', 'resesi', 'nguntungin', 'indonesia', 'doang', 'jurus', 'ngadepin', 'resesi', 'resepsi']",Negative
"Cegah Cemas Karena Resesi, Tabungan Emas jadi Solusi https://t.co/1SFeP3F1YU",cegah cemas resesi tabung emas solusi,"['cegah', 'cemas', 'resesi', 'tabung', 'emas', 'solusi']",Negative
"Ngeri! Indonesia diprediksi mengalami resesi ekonomi 2023, ini dia penyebab dan cara menghadapi resesi 2023.
#resesi
#recession
#IndonesiaRupiah

https://t.co/OaiCSx0Gvn",ngeri indonesia prediksi alami resesi ekonomi sebab hadap resesi,"['ngeri', 'indonesia', 'prediksi', 'alami', 'resesi', 'ekonomi', 'sebab', 'hadap', 'resesi']",Negative
fuckkk 2023 apaitu resesi!!!!11 https://t.co/rluHnWtPtN,fuckkk apaitu resesi,"['fuckkk', 'apaitu', 'resesi']",Negative
"WTI Turun di Bawah $88,00 di Tengah Hambatan Resesi AS dan Kekhawatiran Covid Tiongkok yang Melonjak https://t.co/ASBz6sCctV #Oil #WTI #Recession #Inflation #DollarIndex",turun hambat resesi khawatir covid tiongkok lonjak,"['turun', 'hambat', 'resesi', 'khawatir', 'covid', 'tiongkok', 'lonjak']",Negative
"Ngeri! Indonesia diprediksi mengalami resesi ekonomi 2023, ini dia penyebab dan cara menghadapi resesi 2023.
#resesi
#recession
#IndonesiaRupiah

https://t.co/rgEgMx5bXc",ngeri indonesia prediksi alami resesi ekonomi sebab hadap resesi,"['ngeri', 'indonesia', 'prediksi', 'alami', 'resesi', 'ekonomi', 'sebab', 'hadap', 'resesi']",Negative
"Ngeri! Indonesia diprediksi mengalami resesi ekonomi 2023, ini dia penyebab dan cara menghadapi resesi 2023.
#resesi
#recession
#IndonesiaRupiah

https://t.co/NKOgwF6IZx",ngeri indonesia prediksi alami resesi ekonomi sebab hadap resesi,"['ngeri', 'indonesia', 'prediksi', 'alami', 'resesi', 'ekonomi', 'sebab', 'hadap', 'resesi']",Negative
RT @uknowonshik: INDONESIA TAHAN RESESI 😭😭😭 https://t.co/j7JDkY2FmI,indonesia tahan resesi,"['indonesia', 'tahan', 'resesi']",Negative
"@WisnuRamadi Ush pasti itu pak.
Kita LDR sama resesi selama grup telegram bjorka msh rame",pakkita resesi grup telegram bjorka rame,"['pakkita', 'resesi', 'grup', 'telegram', 'bjorka', 'rame']",Negative
